ad_id,list_id,subject,price,price_string,size,area_name,ward_name,location,body,date
175253521,131676668,Phòng trọ mới xây gác lửng Hoà Phước ( Hoà Xuân Mới),2300000,"2,3 triệu/tháng",20,Huyện Hòa Vang,Xã Hòa Phước,"15.9800896,108.2081551","💥💥  Phòng Mới Xây ở Hoà Xuân ( Hoà Phước Cũ)  giữa Cầu Quá Giáng và cầu Tứ Câu, gần bến xe Đức Long, sát cafe Ao Cá quốc lộ 1A, sát trường mẫu giáo, cấp 1, cấp 2

💰 Giá : 2.300.000 /tháng. Cọc 1 tháng. Diện tích sử dụng 20m2

✨ Tiện ích đầy đủ – giữa T4 nhận phòng.

✔️ Khu đậu xe, camera an ninh 24/7
✔️ Giờ giấc tự do, wifi tốc độ cao
✔️ Máy giặt chung

🏠 Tiện nghi phòng : Máy ĐIỀU HOÀ, Máy NÓNG LẠNH, Tủ quần áo, Bàn ghế, Kệ bếp
✨ Điện : 3,8k/ chữ, Nước : 80k/người.
✨ Không nhận xe điện, không nhận PET
✨ Thông thoáng, Phù hợp ở lâu dài – an ninh, riêng tư, tiện nghi

📞 Liên hệ: *** (ZL) để tư vấn.",1 tháng trước
175057559,131512564,Căn hộ trung tâm Đà Nẵng,8000000,8 triệu/tháng,60,Quận Hải Châu,Phường Hòa Cường Bắc,"16.0423876,108.22223","Căn hộ trung tâm thành phố, full nội thất, khu vực an ninh, gần trường học, chợ, công an phường. Phù hợp ở kết hợp kinh doanh.
Đường 7,5m dân cư đông đúc.",1 tháng trước
175125531,131567318,Phòng trọ giá rẻ,2900000,"2,9 triệu/tháng",35,Quận Hải Châu,Phường Thuận Phước,"16.0861896,108.2164521","Dự án: 
Thông tin chi tiết: Dự án: 
Thông tin chi tiết: Bài viết cho thuê phòng cho thuê phòng sạch sẽ, lịch sự,khu an ninh ! đầy đủ máy lạnh, nước nóng lạnh, WC trong phòng, wifi máy giặt,tủ lạnh .....mặt tiền đường nhỏ thông thoáng trước, sau .Cửa sổ nhìn xuống đường, tiện ích quanh đủ cả : chợ, BV , gần Vũ Trường Phương Đông...( 2C Hàn Mặc Tử)
Đặc biệt : Từ cửa sổ ngắm Lễ Hội bắn PHÁO HOA cách 300M rõ hơn ngồi khán đài 😊 ! 

Tel : ***( zalo)
Giá phòng 2t900
Cần cho thuê phòng đang trống !",1 tháng trước
175099372,131544669,nhà cấp 4 150m2 Lưu Quang Vũ,2800000,"2,8 triệu/tháng",150,Quận Ngũ Hành Sơn,Phường Hoà Quý,"15.9703367,108.2293922","Dự án: 
Thông tin chi tiết: Nhà cấp 4, hiên trước, sân sau phơi áo quần",1 tháng trước
175017242,131476758,🏡 Studio gác lửng – Mỹ An 4 – gần biển,5500000,"5,5 triệu/tháng",30,Quận Ngũ Hành Sơn,Phường Mỹ An,"16.0476897,108.2466488","✨ Thiết kế studio + gác lửng rộng
✨ Cửa sổ lớn – phòng cực sáng, thoáng mát
✨ Có sẵn bếp + nội thất cơ bản
✨ Không gian rộng, phù hợp ở 1–2 người
📍 Địa chỉ: Mỹ An 4 (gần biển, khu Tây)
💰 Giá từ: 4tr5-  5tr5/tháng
📅 Xem phòng từ 01/04
👉 Phù hợp: sinh viên, người đi làm, khách ở lâu dài

📩 *** để xem phòng",2 tháng trước
175017152,131476690,cho thuê nhà trọ ở khuê trung,4000000,4 triệu/tháng,45,Quận Cẩm Lệ,Phường Khuê Trung,"16.0142523,108.2074841",cho thuê phòng trọ 3 phòng 2phong ngủ 1 phòng ăn,2 tháng trước
175003125,131465197,tìm người ở ghép,1500000,"1,5 triệu/tháng",50,Quận Cẩm Lệ,Phường Hòa Phát,"16.020348,108.1951006","Dự án: 
Thông tin chi tiết: Đã có 2 người ở. Càn tìn người ở ghép chỉ tối về ngủ ở nghiêm túc gọn gàng",2 tháng trước
174994803,131458200,cần cho thuê nhà mặt tiền,12000000,12 triệu/tháng,130,Quận Cẩm Lệ,Phường Hòa An,"16.0482589,108.1754804","cần cho thuê nhà mặt tiền đường đinh thị vân nối dài, đường mới mở , đường 15m, 2 lề 12m, nhà rộng 130m2 3 tầng 5 phòng , nhà gần kcn cẩm lệ, kcn hòa khánh rất thích hợp thuê để đi làm hoặc kinh doanh cũng dc... nhà thông thoáng gần điện máy xanh và thế giới di động...  nhà thông ra tôn đản và trường chinh nên rất thuận tiện ...",2 tháng trước
174978516,131444324,Cho Thuê Căn Hộ,4800000,"4,8 triệu/tháng",25,Quận Liên Chiểu,Phường Hòa Minh,"16.0701312,108.1612484","Dự án: 
Thông tin chi tiết: 🏡CHO THUÊ CĂN HỘ STUDIO MỚI 100% - ĐƯỜNG HOÀ PHÚ 26 - HOÀ KHÁNH

📍Địa chỉ: Đường Hoà Phú 26 - P. Hoà Khánh

✨Căn hộ studio mới, đầy đủ nội thất

✅Có chăn ga gối

🌿Tất cả các phòng đều có ban công",2 tháng trước
174946084,131416495,Cho thuê căn hộ dịch vụ Nại Hiên Đông,6000000,6 triệu/tháng,30,Quận Sơn Trà,Phường Nại Hiên Đông,"16.09383,108.2268992","𝑪𝒉𝒐 𝒕𝒉𝒖𝒆̂ 𝒄𝒂̆𝒏 𝒉𝒐̣̂ 𝒅𝒊̣𝒄𝒉 𝒗𝒖̣ đ𝒊̣𝒂 𝒄𝒉𝒊̉ 36 𝑵𝒂̣𝒊 𝑯𝒊𝒆̂𝒏 Đ𝒐̂𝒏𝒈 11, 𝒑𝒉𝒖̛𝒐̛̀𝒏𝒈 𝑵𝒂̣𝒊 𝑯𝒊𝒆̂𝒏 Đ𝒐̂𝒏𝒈, 𝒒𝒖𝒂̣̂𝒏 𝑺𝒐̛𝒏 𝑻𝒓𝒂̀ 
- Hiện còn phòng 30m2, gồm 2 phòng ngủ, có gác lửng, mới xây xong nên rất mới và sạch sẽ
- Mỗi phòng đều có bếp từ, thang máy, điều hoà, giường tủ…. có thể bổ sung nội thất thêm theo yêu cầu 
- Vị trí gần chung cư Bluehouse, khu du lịch biển Đà Nẵng, dân trí cao, gần nhiều tiện ích, thuận tiện đi lại và sinh hoạt…
- Giá thuê  6 triệu / tháng 
- Thanh toán linh hoạt, điện 4 k, nước 70k/ 1 người
- Liên hệ chính chủ",2 tháng trước
174897303,131375146,tìm nam ở ghép thái thị bôi,1500000,"1,5 triệu/tháng",15,Quận Thanh Khê,Phường Chính Gián,"16.0683874,108.1965395","Dự án: 
Thông tin chi tiết: Tìm nam ở ghép Thái Thị Bôi
Phòng 1t5/ người ở 2
Điện 4k. Nước, wf 100k
Zl ***",2 tháng trước
174346757,130906050,🏠 Phòng trọ gác lửng khu vực Hải Châu 🏠,4000000,4 triệu/tháng,33,Quận Hải Châu,Phường Hòa Cường Bắc,"16.0367186,108.2233307","- Vị trí: Số 16, đường Lưu Quý Kỳ, phường Hoà Cường Bắc, quận Hải Châu.
- Ngay trung tâm thành phố, khu vực đối diện Công viên Châu Á. Gần chợ đêm Helio, siêu thị Lotte, đường lớn Phan Đăng Lưu và đường 2 tháng 9.
- Diện tích 33m2, có gác lửng, sạch sẽ, có cửa sổ thoáng mát.
- Nhà riêng, không dính nhà chủ, không chung đụng. Đồng hồ điện nước riêng. 
- Nhà mặt tiền đường nhựa 5m5, vỉa hè rộng. Ô tô ra vào, đậu đỗ thoải mái. Khu vực an ninh tốt, vệ sinh sạch sẽ. 
- Phòng trống, sẵn tủ, và kệ bếp. Có điều hoà.
❌ Thuê lâu dài giá tốt!!

☎️ Liên hệ sđt/zalo cô Bích để tư vấn và xem phòng ạ.",2 tháng trước
174862049,131344876,cho thuê  nhà 40 m,1800000,"1,8 triệu/tháng",40,Quận Cẩm Lệ,Phường Hòa Xuân,"16.0019983,108.2199588","Dự án: 
Thông tin chi tiết: Cho thuê phòng trọ 40m, có phòng ngủ, phòng khách, gác lửng . Gần chợ hoà xuân.",2 tháng trước
174850993,131335281,Cho Thuê Phòng ở Mặt Tiền Đường,1500000,"1,5 triệu/tháng",25000,Quận Liên Chiểu,Phường Hòa Khánh Nam,"16.0534112,108.1487964","Cho thuê phòng ở trong nhà ở đường Mặt Tiền 96 Mẹ Suốt. 
- Gần chợ, gần trường Đại Học Sư Phạm
- Hiện tại còn trống một phòng 
- Giờ giấc tự do
- Điện nước 150k/ tháng
- Có nhà bếp và WC dùng chung
( Chỉ cho Nữ ở )",2 tháng trước
174835921,131322499,"Cho thuê phòng chỉ cho nữ ở gần Đại học FPT, Việt-Hàn, Kinh tế",1500000,"1,5 triệu/tháng",25,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.990404,108.2670428","Dự án: 
Thông tin chi tiết: Có phòng 1tr5 và 2tr
Cho nữ thuê, chung chủ (chủ là nữ không hay ở nhà)",2 tháng trước
174776516,131275142,"Cho thuê phòng trọ 20m2, đường Hói Kiểng 12, quận Ngũ Hành Sơn",2400000,"2,4 triệu/tháng",20,Quận Ngũ Hành Sơn,Phường Hoà Quý,"16.0083936,108.2401725","Cho thuê phòng trọ sạch đẹp, tiện ích, diện tích sử dụng 20m2, đường Hói Kiểng 12, thuộc khu đô thị sinh thái Nam Hòa Xuân, phường Hòa Quý, quận Ngũ Hành Sơn, là khu đô thị dân trí cao, an ninh tốt, môi trường sạch đẹp, hệ thống giao thông rộng thoáng, cách đường Minh Mạng khoảng 100m. Cách trung tâm hành chính quận Ngũ Hành Sơn 1km, cách biển 1,5km. Rất thuận lợi sinh sống, làm việc và học tập .",2 tháng trước
174819113,131308870,Cho thuê căn hộ giá tốt,4000000,4 triệu/tháng,20,Quận Ngũ Hành Sơn,Phường Hoà Hải,"15.986558,108.2674092","🗣️ Chính chủ cần cho thuê căn hộ mới xây:
🏠 vị trí: Đại học FPT, Đại học Y Dược Phan Châu, Đại học Việt Hàn, Cao đẳng Du Lịch.
-Điều hoà, tủ lạnh,bếp điện,wifi,nóng lạnh, máy giặt riêng, thang máy, tủ quần áo, bàn ghế( 🆕 100%).
-Có ban công thoáng mát có view công viên, diện tích 20m2, có chỗ để xe oto xe máy.
-Camera an ninh, có đầy đủ giấy phép cho người nước ngoài( gpkd,pccc)
-Giờ giấc tư do thoải mái
🍀 thanh toán hàng tháng.
Giá chỉ từ 3trxx
Lh: ***(zalo).",2 tháng trước
174817584,131307671,"Cho thuê trọ giá rẻ 1,5tr/tháng dt25m2 có gác đúc, kiệt ô tô,",1500000,"1,5 triệu/tháng",25,Quận Cẩm Lệ,Phường Hòa Thọ Tây,"16.0086987,108.1754804","Cho thuê phòng trọ giá rẻ: 1,5trđ/ tháng, diện tích 25m2 có gác đúc, kiệt ô tô đường số 10 KCN Hòa Cầm, Phường Hòa Thọ Tây, Quận Cẩm lệ, TP Đà Nẵng (Phường Cẩm Lệ, TP Đà Nẵng mới)",2 tháng trước
174201727,130783616,phòng trọ cao cấp,2500000,"2,5 triệu/tháng",25,Quận Cẩm Lệ,Phường Hòa Xuân,"15.9924062,108.2109974","Phòng trọ cao cấp diện tích 25 m2, wc sạch đẹp, có tủ bếp, nóng lạnh, điều hoà....wifi trong phòng miễn phí, camera an ninh toàn nhà..., khu để xe riêng biệt, thời gian tự do.
Phòng  lầu 3",2 tháng trước
