source,title,price_text,area_m2,district,description,url,crawled_at
phongtro123,Cho thuê phòng nội thất siêu rẻ nhất khu vực,4.5 triệu/tháng,25,"Thanh Khê, Đà Nẵng","Cho thuê phòng nội thất siêu rẻ nhất khu vực 4.5 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng siêu rẻ full nội thất giá từ 4,5tr đến 5tr-VỊ TRÍ: 191 Đỗ Quang. Đường 5m lề 3m. Đường đậu oto trên lề. +Gần ĐH Duy Tân cách 3p đi… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-noi-that-sieu-re-nhat-khu-vuc.html,2026-05-15T11:09:26
phongtro123,Cho thuê phòng trọ đầy đủ tiện nghi sinh hoạt,3.5 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ đầy đủ tiện nghi sinh hoạt 3.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng mới sạch đẹp, có phòng tắm riêng, free wifi, điều hòa, nước nóng lạnh và các đồ đạc cơ bản.Vị trí tốt, gần bus, chợ Mỹ An, trường đại… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-day-du-tien-nghi-sinh-hoat.html,2026-05-15T11:09:26
phongtro123,"Phòng căn hộ tiện nghi, khép kín, giá rẻ",5.5 triệu/tháng,25,"Hải Châu, Đà Nẵng","Phòng căn hộ tiện nghi, khép kín, giá rẻ 5.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Chuyển công tác nên cần nhượng lại phòngVị trí: Nằm trung tâm, gần đại học Đông Á và Kiến Trúc, Lotte Mart, chợ đêm Helio…Đường xá giao thông… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-can-ho-tien-nghi-khep-kingia-re.html,2026-05-15T11:09:26
phongtro123,Phòng trọ gần ĐH Greenwich và Bệnh viện Sản Nhi Đà Nẵng,2.9 triệu/tháng,27,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ gần ĐH Greenwich và Bệnh viện Sản Nhi Đà Nẵng 2.9 triệu/tháng 27 m 2 Ngũ Hành Sơn, Đà Nẵng Còn 2 phòng trọ cho thuê.Đc: kiệt 45 Đường K20, mặt sau Bệnh Viện sản nhi đà Nẵng.Đặc biệt gần ĐH GREENWICH chưa tới 10 phút đi bộ.Công năng căn hộ:… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-gan-dh-greenwich-va-benh-vien-san-nhi-da-nang.html,2026-05-15T11:09:26
phongtro123,Căn hộ mini có sẵn gần 30-4 giao Lê Thanh nghị,3.8 triệu/tháng,28,"Hải Châu, Đà Nẵng","Căn hộ mini có sẵn gần 30-4 giao Lê Thanh nghị 3.8 triệu/tháng 28 m 2 Hải Châu, Đà Nẵng Phòng có sẵn khu vực 30-4 giao Lê thanh nghịDiện tích tổng 28 m2 kể cả gácVị trí trung tâm thành phố nên tiện ích kể không hết Địa chỉ k72/12 Lê… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/can-ho-mini-co-san-gan-30-4-giao-le-thanh-nghi.html,2026-05-15T11:09:26
phongtro123,Cho thuê căn hộ sạch sẽ đầy đủ tiện nghi,4.8 triệu/tháng,30,"Sơn Trà, Đà Nẵng","Cho thuê căn hộ sạch sẽ đầy đủ tiện nghi 4.8 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng Phòng có sẵn tủ, giường chỉ cần dọn vào ở. Thích hợp ở 3-4 người hoặc cặp vợ chồng.1, Vị trí nằm gần trung tâm thành phố (Địa chỉ: 171 Nguyễn… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-can-ho-khep-kin-sach-se-day-du-tien-nghi.html,2026-05-15T11:09:26
phongtro123,34m2 Phòng Trọ Trung Tâm Đà Nẵng-Đầy đủ Tiện Nghi,5 triệu/tháng,34,"Hải Châu, Đà Nẵng","34m2 Phòng Trọ Trung Tâm Đà Nẵng-Đầy đủ Tiện Nghi 5 triệu/tháng 34 m 2 Hải Châu, Đà Nẵng - Khu trung tâm: K113 đường Nguyễn Chí Thanh, Q. Hải Châu - Gần Trung tâm hành chính và đại học Duy Tân. - Đầy đủ tiện nghi: Wifi, tủ lạnh, máy giặt, máy… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/34m2-phong-tro-trung-tam-da-nang-day-du-tien-nghi-1.html,2026-05-15T11:09:26
phongtro123,Phòng trọ sinh viên Kinh Tế Đà Nẵng,3 triệu/tháng,14,"Ngũ Hành Sơn, Đà Nẵng","Phòng trọ sinh viên Kinh Tế Đà Nẵng 3 triệu/tháng 14 m 2 Ngũ Hành Sơn, Đà Nẵng - Phòng mới, sạch sẽ và thoáng mát, hệ thống điện và ánh sáng hoàn chỉnh.- WC khép kín- Đối diện trường đại học, đi bộ khoảng 1 phút- Có nước… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-sinh-vien-kinh-te-da-nang.html,2026-05-15T11:09:26
phongtro123,"Cho thuê nhà trọ rộng rãi có thể nhiều người ở, đầu đường Phạm Như Xương, ngay sát Đại học…",3 triệu/tháng,30,"Liên Chiểu, Đà Nẵng","Cho thuê nhà trọ rộng rãi có thể nhiều người ở, đầu đường Phạm Như Xương, ngay sát Đại học… 3 triệu/tháng 30 m 2 Liên Chiểu, Đà Nẵng Cho thuê nhà trọ nguyên căn K20 Phạm Như Xương, mặt tiền đường kiệt, ngay đầu kiệt 20, có gác lửng, 01 phòng ngủ, 01 phòng khách, 01 nhà VS, lối đi riêng,… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-tro-rong-rai-co-the-nhieu-nguoi-o-dau-duong-pham-nhu-xuong-ngay-sat-dai-hoc-su-pham-da-nang.html,2026-05-15T11:09:31
phongtro123,Phòng trọ gia đình tại Hòa Xuân,3.5 triệu/tháng,34,"Cẩm Lệ, Đà Nẵng","Phòng trọ gia đình tại Hòa Xuân 3.5 triệu/tháng 34 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ gia đình thích hợp cho vợ chồng và con nhỏDT: 35m2Có sân để xe riêngCó Điều hòa + Nước Nóng + Wifi + Camera an ninh1 Phòng ngủ1 Bếp1… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-gia-dinh-tai-hoa-xuan.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ ở được 3 - 4 người,3.5 triệu/tháng,20,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ ở được 3 - 4 người 3.5 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng Mình cần cho thuê gấp phòng trọ với các tiện nghi như sau: - Phòng có toilet trong, có điều hoà, máy nóng lạnh, giường tủ,..., máy giặt, wifi, bếp (tầng 1)… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/can-cho-thue-gap-phong-tro-thoang-mat-sach-se-o-duoc-3-4-nguoi.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ giá rẻ, mới xây – Cao Bá Đạt",1.6 triệu/tháng,21,"Hoà Vang, Đà Nẵng","Cho thuê phòng trọ giá rẻ, mới xây – Cao Bá Đạt 1.6 triệu/tháng 21 m 2 Hoà Vang, Đà Nẵng CHO THUÊ PHÒNG TRỌ GIÁ RẺ MỚI XÂY:** Mô tả:Trần thả laphong, xây cao 5m đảm bảo thoáng mát, không nóng nực trong những ngày hè.Thiết bị vệ sinh… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gia-re-moi-xay-cao-ba-dat.html,2026-05-15T11:09:31
phongtro123,"CHO THUÊ PHÒNG TRỌ 16M2, 87 THÀNH THÁI - KHUÊ TRUNG - CẨM LỆ - ĐÀ NẴNG",1.5 triệu/tháng,16,"Cẩm Lệ, Đà Nẵng","CHO THUÊ PHÒNG TRỌ 16M2, 87 THÀNH THÁI - KHUÊ TRUNG - CẨM LỆ - ĐÀ NẴNG 1.5 triệu/tháng 16 m 2 Cẩm Lệ, Đà Nẵng CHO THUÊ PHÒNG TRỌ:**Còn 1 Phòng Duy Nhất Vào Đầu Tháng 10/2019, Ở Chính Giữa Dãy Trọ **Lưu ý: Chỉ Giữ Phòng Khi Đặt Cọc TrướcĐịa chỉ : 87 Thành… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-16m2-87-thanh-thai-khue-trung-cam-le-da-nang.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà Nẵng",2.5 triệu/tháng,50,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà Nẵng 2.5 triệu/tháng 50 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ đủ đồ, có vệ sinh trong, gần chợ Hòa Xuân, Đà NẵngHiện nay chúng tôi đang có 4 phòng trọ mới sơn sửa đang có nhu cầu cho… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-5-phong-tro-du-do-co-ve-sinh-trong-gan-cho-hoa-xuan-da-nang.html,2026-05-15T11:09:31
phongtro123,PHÒNG CHO THUÊ CAO CẤP - TRUNG TÂM TP,2.9 triệu/tháng,23,"Thanh Khê, Đà Nẵng","PHÒNG CHO THUÊ CAO CẤP - TRUNG TÂM TP 2.9 triệu/tháng 23 m 2 Thanh Khê, Đà Nẵng Phòng cho thuê cao cấp Oledo Maison - Nơi tận hưởng cuộc sống tự do.Giá chỉ: 2.9 triệu/ tháng - Diện tích: 23m2.Một không gian sống văn minh, trong lành, yên… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-cho-thue-cao-cap-trung-tam-tp.html,2026-05-15T11:09:31
phongtro123,"HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ.",3.7 triệu/tháng,20,"Sơn Trà, Đà Nẵng","HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ. 3.7 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng HÓT HOT ,MÌNH ĐANG TRỐNG 2 PHÒNG Ở NGAY CẦU SÔNG HÀN, AN HẢI BẮC, SƠN TRÀ ĐÂY Ạ.Địa chỉ: 56A Hoàng Sĩ Khải ,Phường An Hải Bắc, Quận Sơn Trà, Tp Đà… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-day-du-tien-nghi-ngay-nga-ba-hue.html,2026-05-15T11:09:31
phongtro123,Phòng trọ full nội thất trung tâm phố đường Phạm Nhữ Tăng,4 triệu/tháng,30,"Thanh Khê, Đà Nẵng","Phòng trọ full nội thất trung tâm phố đường Phạm Nhữ Tăng 4 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng đầy đủ tiện nghi và nội thất MT đường Phạm Nhữ Tăng.P1: 30m2 giá 3,5tr/tháng.P2: 50m2 giá 4tr/tháng.Cho thuê lâu dài thích hợp cho sinh… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-full-noi-that-trung-tam-pho-duong-pham-nhu-tang.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 2 tr/thg,2 triệu/tháng,11,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ trung tâm quận Thanh khê. Giá 2 tr/thg 2 triệu/tháng 11 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ trung tâm quận Thanh khê có wc khép kín, có wifi miễn phí, có chỗ để xe máy ở tầng trệt tại đường Lê Quang Sung, phường Chính gián,… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-trung-tam-quan-thanh-khe-gia-2-tr-thg.html,2026-05-15T11:09:31
phongtro123,Cho thuê hai phòng trọ có wc kép kính,2 triệu/tháng,5,"Thanh Khê, Đà Nẵng","Cho thuê hai phòng trọ có wc kép kính 2 triệu/tháng 5 m 2 Thanh Khê, Đà Nẵng Cho thuê 2 phòng, phòng rộng wc trong phòng. Phòng gần bến xe Đà Nẵng. Ưu tiên các bạn đi làm và sinh viên hiền lành lịch sự. Giá 2 triệu/tháng. 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-hai-phong-tro-co-wc-kep-kinh.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ gần các trường DH: Bach Khoa, Sư Phạm, Duy Tân, gần chợ & bến xe trung tâm TP….",1.5 triệu/tháng,14,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ gần các trường DH: Bach Khoa, Sư Phạm, Duy Tân, gần chợ & bến xe trung tâm TP…. 1.5 triệu/tháng 14 m 2 Liên Chiểu, Đà Nẵng Phòng trọ mới xây đang hoàn thiện,Số lượng: 09 phòngƯu tiên: Sinh viên nữGiá phòng: 1,5 triệu đồng/tháng (tối đa 3 người/phòng)Điện nước theo quy… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gan-cac-truong-dh-bach-khoa-su-pham-duy-tan-gan-cho-ben-xe-trung-tam-tp.html,2026-05-15T11:09:31
phongtro123,Cho Thuê Phòng Trọ Giá Rẻ Khu Vực Hoà Khánh,1.3 triệu/tháng,15,"Liên Chiểu, Đà Nẵng","Cho Thuê Phòng Trọ Giá Rẻ Khu Vực Hoà Khánh 1.3 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Cho Thuê Phòng Trọ khu vực Hoà Khánh liên hệ Sđt 0907337806-0966602475 (Cô Phương)Sạch sẽ, thoáng mát, đầy đủ tiện nghi, an ninh đảm bảo (có camera chống… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-gia-re-khu-vuc-hoa-khanh.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ tại 18 Chơn Tâm 3, Đà Nẵng",1.2 triệu/tháng,15,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ tại 18 Chơn Tâm 3, Đà Nẵng 1.2 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Mình đang còn 1 phòng trọ tại 18 Chơn tâm 3 (cắt đường Nguyễn Khuyến) Đà nẵng. Phòng rộng 15m2 có gác lửng; sân phơi đồ và cửa ra vào, gần trường… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tai-18-chon-tam-3-da-nang.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ Đà Nẵng - Đường Nguyễn Hoàng,1.7 triệu/tháng,14,"Thanh Khê, Đà Nẵng","Cho thuê phòng trọ Đà Nẵng - Đường Nguyễn Hoàng 1.7 triệu/tháng 14 m 2 Thanh Khê, Đà Nẵng PHÒNG TRỌ SINH VIÊN Phòng có toilet trong, nằm trong một dãy trọ, nấu ăn trong phòng, có giường, có chỗ phơi đồ, sân để xe rộng rãi, 10h30 tối đóng cổng.… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-da-nang-duong-nguyen-hoang.html,2026-05-15T11:09:31
phongtro123,"Phòng trọ K183 đường Phan Thanh, 1.5 triệu",1.5 triệu/tháng,15,"Thanh Khê, Đà Nẵng","Phòng trọ K183 đường Phan Thanh, 1.5 triệu 1.5 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Cho thuê 1 phòng trọ, K183 đường Phan Thanh.Diện tích: 15 m2, không gác lửngSân để xe chungưu tiê: 1 nữ1.5 triệu, thanh toán 3 tháng/lầnLiên hệ c Hoà… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-k183-duong-phan-thanh-1-5-trieu.html,2026-05-15T11:09:31
phongtro123,"Cho thuê phòng trọ đường Trần Phú gần cầu Rồng, quận hải châu",2.2 triệu/tháng,15,"Hải Châu, Đà Nẵng","Cho thuê phòng trọ đường Trần Phú gần cầu Rồng, quận hải châu 2.2 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Cho thuê trọ 268/16 trần phú gần cầu rồng, trung tâm thành phố, thoáng mát, toilet riêng, có chỗ để xe, wifi miễn phí. Liên hệ sdt: 0905225253 gặp a Hoàng 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-duong-tran-phu-gan-cau-rong.html,2026-05-15T11:09:31
phongtro123,Phòng trọ bên hông bến xe trung tâm,1.4 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Phòng trọ bên hông bến xe trung tâm 1.4 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê phòng trọ bên hông bến xe trung tâm, đi đường Nguyễn Công Hoan hoặc nguyễn Văn tạo vào đều được! Phòng có gác lửng rộng rãi, wifi miễn phí, an… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-ben-hong-ben-xe-trung-tam.html,2026-05-15T11:09:31
phongtro123,Phòng trọ tiện ích thân thiện còn phòng cho thuê,2.2 triệu/tháng,25,"Cẩm Lệ, Đà Nẵng","Phòng trọ tiện ích thân thiện còn phòng cho thuê 2.2 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Khu nhà nằm trong khu đô thị sinh thái Hòa Xuân, khí hậu cực tốt cho phụ nữ, trẻ em. 12 phòng khép kín đầy đủ tiện nghi cho đối tượng là các hộ gia… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-tien-ich-than-thien-con-phong-cho-thue.html,2026-05-15T11:09:31
phongtro123,Cho thuê phòng trọ quận Sơn Trà,2 triệu/tháng,25,"Sơn Trà, Đà Nẵng","Cho thuê phòng trọ quận Sơn Trà 2 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Ngày 2/7 mình lấy lại 01 phòng trọ tại địa chỉ 197/17 ngô quyền. Dtsd 25m2, có gác lửng đúc men, có bếp, vệ sinh riêng, không chung chủ, yêu cầu ở sạch… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-quan-son-tra.html,2026-05-15T11:09:31
phongtro123,CHO THUÊ PHÒNG TRỌ TRUNG TÂM THÀNH PHỐ GẦN CẦU RỒNG,3.5 triệu/tháng,30,"Sơn Trà, Đà Nẵng","CHO THUÊ PHÒNG TRỌ TRUNG TÂM THÀNH PHỐ GẦN CẦU RỒNG 3.5 triệu/tháng 30 m 2 Sơn Trà, Đà Nẵng Còn trống phòng 30m2 trong nhà nguyên căn có 6 phòng. Phòng được trang bị điều hòa inverter mới 100%, có chỗ nấu ăn riêng và nhà vệ sinh riêng, có ban công,… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-trung-tam-thanh-pho-gan-cau-rong.html,2026-05-15T11:09:35
phongtro123,"Phòng trọ cho thuê đẹp, sạch, yên tĩnh, mát mẻ",1 triệu/tháng,16,"Thanh Khê, Đà Nẵng","Phòng trọ cho thuê đẹp, sạch, yên tĩnh, mát mẻ 1 triệu/tháng 16 m 2 Thanh Khê, Đà Nẵng Nhà trọ thoáng mát rộng 16 m2 ở thanh khê, có chỗ để xe riêng rộng rãi an toàn,sân phơi đồ riêng , điện nước có đồng hồ riêng,an ninh tuyệt đối an… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cho-thue-dep-sach-yen-tinh-mat-me.html,2026-05-15T11:09:35
phongtro123,Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao full nội thất giá cực rẻ. LH: 0989446750,2.2 triệu/tháng,30,"Thanh Khê, Đà Nẵng","Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao full nội thất giá cực rẻ. LH: 0989446750 2.2 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Phòng trọ cao cấp Đà Nẵng chuẩn khách sạn 1 sao Hải Vân Sơn - Diện tích : 20 m2- Yên tĩnh, thoáng mát, - Đầy đủ tiện nghi: Toilet, bàn ghế, giường… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/phong-tro-cao-cap-da-nang-chuan-khach-san-1-sao-full-noi-that-gia-cuc-re-0989446750.html,2026-05-15T11:09:35
phongtro123,CĂN HỘ MẶT TIỀN NGAY ĐỐI DIỆN BẾN XE ĐÀ NẴNG,4.3 triệu/tháng,32,"Liên Chiểu, Đà Nẵng","CĂN HỘ MẶT TIỀN NGAY ĐỐI DIỆN BẾN XE ĐÀ NẴNG 4.3 triệu/tháng 32 m 2 Liên Chiểu, Đà Nẵng Căn hộ 4 tầng 14 phòng đầy đủ nội thất cao cấp, có thang máy, nhà để xe, sân thượng, ban công,…tầng 1 thích hợp làm shophouseTiện ích: Tivi, điều hòa,… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/can-ho-mat-tien-ngay-doi-dien-ben-xe-da-nang.html,2026-05-15T11:09:35
phongtro123,"Nhượng lại phòng trọ trung tâm thành phố Đà Nẵng, kiệt 50 Hàm Nghi",2 triệu/tháng,15,"Hải Châu, Đà Nẵng","Nhượng lại phòng trọ trung tâm thành phố Đà Nẵng, kiệt 50 Hàm Nghi 2 triệu/tháng 15 m 2 Hải Châu, Đà Nẵng Nhượng phòng kiệt 50 hàm nghi trung tâm thành phố giá 2 triệu cọc 500 . Có chỗ để xe riêng. K chung chủ giờ giấc thoải mái tự do . Phòng mát mẻ chủ dễ… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/nhuong-lai-phong-tro-trung-tam-thanh-pho-da-nang-kiet-50-ham-nghi.html,2026-05-15T11:09:35
phongtro123,Mình có việc ở Đà Nẵng và cần thuê một phòng khách sạn trong một tháng,2 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Mình có việc ở Đà Nẵng và cần thuê một phòng khách sạn trong một tháng 2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Thật ra mình cần tìm phòng, nhưng chỉ ở một tháng thôi ạ, phòng khách sạn cũng được mà phòng trọ cũng được ạ. Giá khoảng 2.000.000 trở xuống. Nếu có… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/minh-co-viec-o-dn-va-can-thue-mot-phong-khach-san-trong-mot-thang.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ khu vực yên tĩnh, thoáng mát",1.5 triệu/tháng,20,"Ngũ Hành Sơn, Đà Nẵng","Cho thuê phòng trọ khu vực yên tĩnh, thoáng mát 1.5 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cần cho thuê 3 phòng trọ đang còn trống. Phong sạch có cửa sổ thoáng mát. Khu vực an ninh sạch sẽ yên tĩnh. Ưu tiên nữ thuê. 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-khu-vuc-yen-tinh-thoang-mat.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng đẹp - mới xây dựng - sạch sẽ,3.5 triệu/tháng,30,"Thanh Khê, Đà Nẵng","Cho thuê phòng đẹp - mới xây dựng - sạch sẽ 3.5 triệu/tháng 30 m 2 Thanh Khê, Đà Nẵng Tòa nhà 4 tầng bao gồm 7 phòng, vừa mới xây dựng tại vị trí thuận lợi, cách sân bay chỉ 10' đi xe. Gần chợ, siêu thị Coop Mart, trường học, khu dân trí an… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-dep-moi-xay-dung-sach-se.html,2026-05-15T11:09:35
phongtro123,Cho thuê phòng trọ 2 mặt tiền đường 10m5 vs đường 5m5,2.3 triệu/tháng,2,"Liên Chiểu, Đà Nẵng","Cho thuê phòng trọ 2 mặt tiền đường 10m5 vs đường 5m5 2.3 triệu/tháng 35 m 2 Liên Chiểu, Đà Nẵng Phòng trọ 2 mặt tiền đường 10m5 vs đường 5m5 thoáng mát mới xây dựng nằm sau lưng bệnh viện ung bướu, gần trường học, đối diện là công viên xanh mát… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-2-mat-tien-duong-10m5-vs-duong-5m5.html,2026-05-15T11:09:35
phongtro123,CHO THUÊ PHÒNG TRONG NHÀ NGUYÊN CĂN (CHỈ CHO NỮ THUÊ),1.3 triệu/tháng,18,"Liên Chiểu, Đà Nẵng","CHO THUÊ PHÒNG TRONG NHÀ NGUYÊN CĂN (CHỈ CHO NỮ THUÊ) 1.3 triệu/tháng 18 m 2 Liên Chiểu, Đà Nẵng Phòng ngủ tầng 2 vừa cho 1 người ở, có cửa sổ và ban công, sạch sẽ, thoáng mát.Bếp nấu ăn và nhà vệ sinh tầng trệt.Không chung chủ, giờ giấc tự… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-trong-nha-nguyen-can-chi-cho-nu-thue.html,2026-05-15T11:09:35
phongtro123,"Cho Thuê Phòng Trọ K82 Nguyễn Lương Bằng, Đà Nẵng",1.2 triệu/tháng,20,"Liên Chiểu, Đà Nẵng","Cho Thuê Phòng Trọ K82 Nguyễn Lương Bằng, Đà Nẵng 1.2 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ kiệt 82 Nguyễn Lương Bằng ( Sau lưng Đại học bách khoa) ,Hòa KhánhGia phongf : 1.200.000/ 1 thángĐiện : 3k/ chữ. Nước: 25 - 30k.Không… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-k82-nguyen-luong-bang-da-nang.html,2026-05-15T11:09:35
phongtro123,CHO THUÊ PHÒNG TRỌ 15M2 TRUNG TÂM THÀNH PHỐ,2.5 triệu/tháng,15,"Thanh Khê, Đà Nẵng","CHO THUÊ PHÒNG TRỌ 15M2 TRUNG TÂM THÀNH PHỐ 2.5 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Phòng tầng 2, tầng 3, tầng 4.15 m2, có thể ở 2-3 người.Mới xây, sạch sẽ, thoáng mát.Có gác lửng, hành lang phơi quần áo.Có sân để xe, camera an… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-15m2-trung-tam-thanh-pho.html,2026-05-15T11:09:35
phongtro123,Cho thuê nhà nguyên căn có điều hòa.,3 triệu/tháng,60,"Cẩm Lệ, Đà Nẵng","Cho thuê nhà nguyên căn có điều hòa. 3 triệu/tháng 60 m 2 Cẩm Lệ, Đà Nẵng Tổng diện tích 100m2 (nhà 60m2 , Phòng ngủ có máy lạnh doàng tiết kiệm điện inverter, tolet + bếp + một phòng trống 20m2). Gần trường Tiểu học Tôn Đức… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-nha-nguyen-can-co-dieu-hoa.html,2026-05-15T11:09:35
phongtro123,"Cho thuê phòng trọ, gần bến xe trung tâm Đà Nẵng",1.8 triệu/tháng,20,"Cẩm Lệ, Đà Nẵng","Cho thuê phòng trọ, gần bến xe trung tâm Đà Nẵng 1.8 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Cho thuê: Phòng trọ, 3 tầng mới xây. phù hợp cho đôi vợ chồng trẻ.Địa điểm: Số 81 Ngô Thế Lân, Phường Hoà An, Quận Cẩm Lệ, cách đại học Duy Tân… 6 năm trước",https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-tien-nghi-gan-ben-xe-trung-tam-da-nang.html,2026-05-15T11:09:35
